,satelite,pais,estado,municipio,bioma,diasemchuv,precipitac,riscofogo,latitude,longitude,frp,datahora_s,geometry,freq_estados,freq_municipio,freq_bio
3789,NPP-375,Brasil,RORAIMA,SAO JOAO DA BALIZA,Amazonia,5.0,0.0,0.1,0.72174,-59.83797,5.7,2020-01-05 17:24:00,POINT (-59.83797 0.72174),4378,65,11802
3790,NPP-375,Brasil,AMAZONAS,JUTAI,Amazonia,7.0,0.0,0.0,-2.87392,-67.07954,17.2,2020-01-08 18:06:00,POINT (-67.07954 -2.87392),1254,15,11802
3791,NPP-375,Brasil,AMAZONAS,SANTO ANTONIO DO ICA,Amazonia,3.0,0.1,0.0,-3.08728,-67.97874,2.8,2020-01-08 18:06:00,POINT (-67.97874 -3.08728),1254,3,11802
3792,NPP-375,Brasil,AMAZONAS,AMATURA,Amazonia,5.0,0.0,0.0,-3.40604,-68.19275,2.7,2020-01-08 18:06:00,POINT (-68.19275 -3.40604),1254,5,11802
3793,NPP-375,Brasil,AMAZONAS,GUAJARA,Amazonia,4.0,0.0,0.0,-7.31806,-72.44296,7.1,2020-01-08 18:06:00,POINT (-72.44296 -7.31806),1254,18,11802
3794,NPP-375,Brasil,AMAZONAS,GUAJARA,Amazonia,4.0,0.0,0.0,-7.32592,-73.03369,56.3,2020-01-08 18:06:00,POINT (-73.03369 -7.32592),1254,18,11802
3795,NPP-375,Brasil,ACRE,MANCIO LIMA,Amazonia,5.0,0.0,0.0,-7.40071,-73.4952,42.9,2020-01-08 18:06:00,POINT (-73.4952 -7.40071),148,25,11802
3796,NPP-375,Brasil,ACRE,MANCIO LIMA,Amazonia,4.0,0.0,0.0,-7.56442,-73.0322,3.5,2020-01-08 18:06:00,POINT (-73.0322 -7.56442),148,25,11802
3797,NPP-375,Brasil,ACRE,MANCIO LIMA,Amazonia,4.0,0.0,0.0,-7.5781,-72.99346,5.9,2020-01-08 18:06:00,POINT (-72.99346 -7.5781),148,25,11802
3798,NPP-375,Brasil,ACRE,MANCIO LIMA,Amazonia,3.0,0.0,0.1,-7.65028,-73.04302,110.4,2020-01-08 18:06:00,POINT (-73.04302 -7.65028),148,25,11802
3799,NPP-375,Brasil,ACRE,MANCIO LIMA,Amazonia,3.0,0.0,0.0,-7.65338,-73.03796,110.4,2020-01-08 18:06:00,POINT (-73.03796 -7.65338),148,25,11802
3800,NPP-375,Brasil,ACRE,MANCIO LIMA,Amazonia,3.0,0.0,0.1,-7.65385,-73.01479,13.8,2020-01-08 18:06:00,POINT (-73.01479 -7.65385),148,25,11802
3801,NPP-375,Brasil,ACRE,RODRIGUES ALVES,Amazonia,3.0,0.0,0.0,-7.68406,-72.92908,4.0,2020-01-08 18:06:00,POINT (-72.92908 -7.68406),148,13,11802
3802,NPP-375,Brasil,ACRE,RODRIGUES ALVES,Amazonia,3.0,0.0,0.0,-7.68716,-72.92406,49.6,2020-01-08 18:06:00,POINT (-72.92406 -7.68716),148,13,11802
3803,NPP-375,Brasil,RORAIMA,SAO JOAO DA BALIZA,Amazonia,5.0,0.0,0.1,0.72226,-59.83453,5.7,2020-01-05 17:24:00,POINT (-59.83453 0.72226),4378,65,11802
3804,NPP-375,Brasil,RORAIMA,CAROEBE,Amazonia,5.0,0.0,0.2,0.73369,-59.42277,18.8,2020-01-05 17:24:00,POINT (-59.42277 0.73369),4378,387,11802
3805,NPP-375,Brasil,RORAIMA,CAROEBE,Amazonia,5.0,0.0,0.2,0.73701,-59.42327,34.4,2020-01-05 17:24:00,POINT (-59.42327 0.73701),4378,387,11802
3806,NPP-375,Brasil,RORAIMA,SAO LUIZ,Amazonia,5.0,0.0,0.1,0.73906,-60.14791,2.7,2020-01-05 17:24:00,POINT (-60.14791 0.73906),4378,38,11802
3807,NPP-375,Brasil,RORAIMA,CAROEBE,Amazonia,5.0,0.0,0.2,0.75557,-59.45794,6.5,2020-01-05 17:24:00,POINT (-59.45794 0.75557),4378,387,11802
3808,NPP-375,Brasil,RORAIMA,CAROEBE,Amazonia,6.0,0.0,0.2,0.92147,-59.61119,2.7,2020-01-05 17:24:00,POINT (-59.61119 0.92147),4378,387,11802
3809,NPP-375,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,6.0,0.0,0.1,0.92726,-66.80982,20.9,2020-01-05 17:24:00,POINT (-66.80982 0.92726),1254,156,11802
3810,NPP-375,Brasil,RORAIMA,CAROEBE,Amazonia,7.0,0.0,0.8,0.92929,-59.492,12.0,2020-01-05 17:24:00,POINT (-59.492 0.92929),4378,387,11802
3811,NPP-375,Brasil,RORAIMA,CAROEBE,Amazonia,7.0,0.0,0.5,0.92981,-59.48854,20.6,2020-01-05 17:24:00,POINT (-59.48854 0.92981),4378,387,11802
3812,NPP-375,Brasil,RORAIMA,CAROEBE,Amazonia,7.0,0.0,0.2,0.93034,-59.48507,20.6,2020-01-05 17:24:00,POINT (-59.48507 0.93034),4378,387,11802
3813,NPP-375,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,5.0,0.0,0.0,1.71649,-69.62891,5.5,2020-01-05 17:24:00,POINT (-69.62891 1.71649),1254,156,11802
3814,NPP-375,Brasil,PARA,ORIXIMINA,Amazonia,5.0,0.0,1.0,1.97251,-55.90566,2.9,2020-01-05 17:24:00,POINT (-55.90566 1.97251),2330,72,11802
3815,NPP-375,Brasil,PARA,OBIDOS,Amazonia,6.0,0.0,1.0,2.11479,-55.89279,10.6,2020-01-05 17:24:00,POINT (-55.89279 2.11479),2330,98,11802
3816,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazonia,9.0,0.0,0.9,2.81577,-60.7864,2.8,2020-01-05 17:24:00,POINT (-60.7864 2.81577),4378,575,11802
3817,NPP-375,Brasil,RORAIMA,BONFIM,Amazonia,11.0,0.0,0.7,2.84869,-60.36794,4.6,2020-01-05 17:24:00,POINT (-60.36794 2.84869),4378,373,11802
3818,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazonia,11.0,0.0,0.9,3.04831,-60.45594,2.2,2020-01-05 17:24:00,POINT (-60.45594 3.04831),4378,575,11802
3819,NPP-375,Brasil,RORAIMA,CAROEBE,Amazonia,7.0,0.4,0.2,0.62558,-59.22532,6.8,2020-01-08 18:06:00,POINT (-59.22532 0.62558),4378,387,11802
3820,NPP-375,Brasil,RORAIMA,SAO JOAO DA BALIZA,Amazonia,13.0,1.0,0.2,1.07369,-59.8812,19.7,2020-01-08 18:06:00,POINT (-59.8812 1.07369),4378,65,11802
3821,NPP-375,Brasil,RORAIMA,MUCAJAI,Amazonia,12.0,0.0,0.5,2.34622,-60.96275,2.1,2020-01-08 18:06:00,POINT (-60.96275 2.34622),4378,60,11802
3822,NPP-375,Brasil,RORAIMA,MUCAJAI,Amazonia,12.0,0.0,0.4,2.35027,-60.96426,4.2,2020-01-08 18:06:00,POINT (-60.96426 2.35027),4378,60,11802
3823,NPP-375,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,9.0,0.0,0.4,2.58882,-63.93432,7.6,2020-01-08 18:06:00,POINT (-63.93432 2.58882),4378,120,11802
3824,NPP-375,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,14.0,0.0,0.4,2.72326,-63.47207,7.0,2020-01-08 18:06:00,POINT (-63.47207 2.72326),4378,120,11802
3825,NPP-375,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,14.0,0.0,0.4,2.72348,-63.47446,9.3,2020-01-08 18:06:00,POINT (-63.47446 2.72348),4378,120,11802
3826,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazonia,15.0,0.0,1.0,3.05626,-60.78609,10.3,2020-01-08 18:06:00,POINT (-60.78609 3.05626),4378,575,11802
3827,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazonia,14.0,0.0,1.0,3.08411,-60.46572,7.8,2020-01-08 18:06:00,POINT (-60.46572 3.08411),4378,575,11802
3828,NPP-375,Brasil,RORAIMA,BONFIM,Amazonia,15.0,0.0,1.0,3.21624,-60.33306,6.9,2020-01-08 18:06:00,POINT (-60.33306 3.21624),4378,373,11802
3829,NPP-375,Brasil,RORAIMA,AMAJARI,Amazonia,10.0,0.0,0.4,3.84828,-64.44617,5.7,2020-01-08 18:06:00,POINT (-64.44617 3.84828),4378,182,11802
3830,NPP-375,Brasil,RORAIMA,AMAJARI,Amazonia,11.0,0.0,0.5,3.99351,-64.48682,13.0,2020-01-08 18:06:00,POINT (-64.48682 3.99351),4378,182,11802
3831,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,14.0,0.0,1.0,4.04695,-60.06363,5.0,2020-01-08 18:06:00,POINT (-60.06363 4.04695),4378,940,11802
3832,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazonia,2.0,0.2,0.0,-1.63572,-60.11807,45.8,2020-01-05 17:18:00,POINT (-60.11807 -1.63572),1254,139,11802
3833,NPP-375,Brasil,AMAZONAS,URUCARA,Amazonia,4.0,0.0,0.0,-1.61083,-58.50401,1.7,2020-01-05 17:18:00,POINT (-58.50401 -1.61083),1254,8,11802
3834,NPP-375,Brasil,PARA,ORIXIMINA,Amazonia,4.0,0.0,0.0,-1.49045,-55.97987,5.0,2020-01-05 17:18:00,POINT (-55.97987 -1.49045),2330,72,11802
3835,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazonia,5.0,0.0,0.0,-1.50327,-60.38422,13.1,2020-01-05 17:18:00,POINT (-60.38422 -1.50327),1254,139,11802
3836,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazonia,2.0,0.0,-999.0,-1.49525,-60.14996,6.4,2020-01-05 17:18:00,POINT (-60.14996 -1.49525),1254,139,11802
3837,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazonia,5.0,0.0,0.0,-1.60133,-60.25141,7.1,2020-01-05 17:18:00,POINT (-60.25141 -1.60133),1254,139,11802
3838,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazonia,5.0,0.0,0.0,-1.50379,-60.38773,19.9,2020-01-05 17:18:00,POINT (-60.38773 -1.50379),1254,139,11802
3839,NPP-375,Brasil,PARA,ORIXIMINA,Amazonia,5.0,0.0,0.1,-0.44219,-58.08876,2.3,2020-01-05 17:18:00,POINT (-58.08876 -0.44219),2330,72,11802
3840,NPP-375,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,4.0,0.0,0.0,-0.93346,-61.58655,1.5,2020-01-05 17:18:00,POINT (-61.58655 -0.93346),4378,126,11802
3841,NPP-375,Brasil,PARA,ORIXIMINA,Amazonia,5.0,0.1,0.0,-1.36322,-55.9794,3.3,2020-01-05 17:18:00,POINT (-55.9794 -1.36322),2330,72,11802
3842,NPP-375,Brasil,RORAIMA,CARACARAI,Amazonia,3.0,0.0,0.0,-1.17558,-61.90969,7.7,2020-01-05 17:18:00,POINT (-61.90969 -1.17558),4378,143,11802
3843,NPP-375,Brasil,PARA,OBIDOS,Amazonia,2.0,0.2,0.0,-1.25299,-55.76917,1.5,2020-01-05 17:18:00,POINT (-55.76917 -1.25299),2330,98,11802
3844,NPP-375,Brasil,PARA,ORIXIMINA,Amazonia,5.0,0.1,0.0,-1.36511,-55.97844,4.5,2020-01-05 17:18:00,POINT (-55.97844 -1.36511),2330,72,11802
3845,NPP-375,Brasil,PARA,ORIXIMINA,Amazonia,3.0,0.1,0.0,-1.3795,-55.86486,4.0,2020-01-05 17:18:00,POINT (-55.86486 -1.3795),2330,72,11802
3846,NPP-375,Brasil,PARA,ORIXIMINA,Amazonia,4.0,0.2,0.3,-1.40204,-55.73833,6.7,2020-01-05 17:18:00,POINT (-55.73833 -1.40204),2330,72,11802
3847,NPP-375,Brasil,PARA,ORIXIMINA,Amazonia,4.0,0.2,0.2,-1.40579,-55.73776,6.7,2020-01-05 17:18:00,POINT (-55.73776 -1.40579),2330,72,11802
3848,NPP-375,Brasil,PARA,ORIXIMINA,Amazonia,4.0,0.2,0.3,-1.41739,-55.76349,6.2,2020-01-05 17:18:00,POINT (-55.76349 -1.41739),2330,72,11802
3849,NPP-375,Brasil,PARA,OBIDOS,Amazonia,2.0,0.2,0.1,-1.44076,-55.63771,4.9,2020-01-05 17:18:00,POINT (-55.63771 -1.44076),2330,98,11802
3850,NPP-375,Brasil,PARA,OBIDOS,Amazonia,2.0,0.4,0.0,-1.44404,-55.60931,51.3,2020-01-05 17:18:00,POINT (-55.60931 -1.44404),2330,98,11802
3851,NPP-375,Brasil,PARA,JURUTI,Amazonia,1.0,0.8,0.0,-2.21616,-55.96851,3.6,2020-01-05 17:18:00,POINT (-55.96851 -2.21616),2330,59,11802
3852,NPP-375,Brasil,PARA,JURUTI,Amazonia,1.0,0.8,0.0,-2.21511,-55.98621,26.3,2020-01-05 17:18:00,POINT (-55.98621 -2.21511),2330,59,11802
3853,NPP-375,Brasil,PARA,JURUTI,Amazonia,1.0,0.8,0.0,-2.21145,-55.98677,26.3,2020-01-05 17:18:00,POINT (-55.98677 -2.21145),2330,59,11802
3854,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazonia,5.0,0.0,0.0,-1.49992,-60.38472,13.1,2020-01-05 17:18:00,POINT (-60.38472 -1.49992),1254,139,11802
3855,NPP-375,Brasil,PARA,JURUTI,Amazonia,1.0,0.7,0.0,-2.20632,-56.02663,7.0,2020-01-05 17:18:00,POINT (-56.02663 -2.20632),2330,59,11802
3856,NPP-375,Brasil,AMAZONAS,RIO PRETO DA EVA,Amazonia,5.0,0.0,0.0,-2.1789,-59.9984,4.0,2020-01-05 17:18:00,POINT (-59.9984 -2.1789),1254,25,11802
3857,NPP-375,Brasil,PARA,TERRA SANTA,Amazonia,2.0,0.1,0.0,-2.15752,-56.58123,7.0,2020-01-05 17:18:00,POINT (-56.58123 -2.15752),2330,14,11802
3858,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazonia,4.0,0.0,0.0,-2.10579,-59.31883,9.8,2020-01-05 17:18:00,POINT (-59.31883 -2.10579),1254,139,11802
3859,NPP-375,Brasil,PARA,FARO,Amazonia,4.0,0.1,0.0,-2.08308,-56.63351,9.8,2020-01-05 17:18:00,POINT (-56.63351 -2.08308),2330,8,11802
3860,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazonia,4.0,0.3,0.0,-2.04529,-59.69937,2.5,2020-01-05 17:18:00,POINT (-59.69937 -2.04529),1254,139,11802
3861,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazonia,5.0,0.0,0.0,-2.04478,-59.87286,4.7,2020-01-05 17:18:00,POINT (-59.87286 -2.04478),1254,139,11802
3862,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazonia,5.0,0.0,0.0,-2.04145,-59.87336,4.5,2020-01-05 17:18:00,POINT (-59.87336 -2.04145),1254,139,11802
3863,NPP-375,Brasil,PARA,TERRA SANTA,Amazonia,4.0,0.3,0.0,-2.01615,-56.48298,3.8,2020-01-05 17:18:00,POINT (-56.48298 -2.01615),2330,14,11802
3864,NPP-375,Brasil,AMAZONAS,JAPURA,Amazonia,5.0,0.0,0.0,-2.01507,-66.3142,5.0,2020-01-05 17:18:00,POINT (-66.3142 -2.01507),1254,12,11802
3865,NPP-375,Brasil,PARA,TERRA SANTA,Amazonia,4.0,0.3,0.0,-2.01257,-56.48352,3.8,2020-01-05 17:18:00,POINT (-56.48352 -2.01257),2330,14,11802
3866,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazonia,2.0,2.2,-999.0,-1.8753,-59.55626,7.9,2020-01-05 17:18:00,POINT (-59.55626 -1.8753),1254,139,11802
3867,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazonia,3.0,0.0,0.0,-1.80991,-60.32699,3.7,2020-01-05 17:18:00,POINT (-60.32699 -1.80991),1254,139,11802
3868,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazonia,4.0,0.0,0.0,-1.804,-60.25182,8.6,2020-01-05 17:18:00,POINT (-60.25182 -1.804),1254,139,11802
3869,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazonia,4.0,0.0,0.0,-1.80155,-60.2495,5.1,2020-01-05 17:18:00,POINT (-60.2495 -1.80155),1254,139,11802
3870,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazonia,3.0,0.1,0.0,-1.78773,-60.14357,6.1,2020-01-05 17:18:00,POINT (-60.14357 -1.78773),1254,139,11802
3871,NPP-375,Brasil,PARA,ORIXIMINA,Amazonia,3.0,0.1,0.0,-1.77226,-56.13659,27.9,2020-01-05 17:18:00,POINT (-56.13659 -1.77226),2330,72,11802
3872,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazonia,3.0,0.1,0.0,-1.76898,-60.14729,4.4,2020-01-05 17:18:00,POINT (-60.14729 -1.76898),1254,139,11802
3873,NPP-375,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2.0,4.0,0.0,-8.63274,-60.62119,0.8,2020-01-08 18:00:00,POINT (-60.62119 -8.63274),1254,9,11802
3874,NPP-375,Brasil,ACRE,SENA MADUREIRA,Amazonia,3.0,0.0,0.3,-8.97103,-68.76717,4.3,2020-01-08 18:00:00,POINT (-68.76717 -8.97103),148,11,11802
3875,NPP-375,Brasil,RONDONIA,PORTO VELHO,Amazonia,0.0,7.1,0.0,-9.02871,-64.54061,6.1,2020-01-08 18:00:00,POINT (-64.54061 -9.02871),413,91,11802
3876,NPP-375,Brasil,RONDONIA,ALTO PARAISO,Amazonia,2.0,1.8,0.0,-9.46308,-63.38016,5.7,2020-01-08 18:00:00,POINT (-63.38016 -9.46308),413,46,11802
3877,NPP-375,Brasil,ACRE,PORTO ACRE,Amazonia,2.0,0.2,0.3,-9.46444,-67.81801,1.4,2020-01-08 18:00:00,POINT (-67.81801 -9.46444),148,10,11802
3878,NPP-375,Brasil,ACRE,PORTO ACRE,Amazonia,2.0,0.2,0.1,-9.52626,-67.83015,6.0,2020-01-08 18:00:00,POINT (-67.83015 -9.52626),148,10,11802
3879,NPP-375,Brasil,ACRE,PORTO ACRE,Amazonia,2.0,0.2,0.1,-9.52681,-67.83372,7.2,2020-01-08 18:00:00,POINT (-67.83372 -9.52681),148,10,11802
3880,NPP-375,Brasil,MARANHAO,ITINGA DO MARANHAO,Amazonia,0.0,12.2,0.0,-4.12384,-47.16442,93.2,2020-01-08 16:24:00,POINT (-47.16442 -4.12384),236,49,11802
3881,NPP-375,Brasil,MARANHAO,ITINGA DO MARANHAO,Amazonia,0.0,11.9,0.0,-4.1209,-47.16889,17.9,2020-01-08 16:24:00,POINT (-47.16889 -4.1209),236,49,11802
3882,NPP-375,Brasil,PARA,ULIANOPOLIS,Amazonia,0.0,2.6,0.0,-4.0026,-47.43605,5.8,2020-01-08 16:24:00,POINT (-47.43605 -4.0026),2330,45,11802
3883,NPP-375,Brasil,AMAZONAS,BARCELOS,Amazonia,6.0,0.0,0.1,-1.76633,-62.21568,3.3,2020-01-05 17:18:00,POINT (-62.21568 -1.76633),1254,60,11802
3884,NPP-375,Brasil,AMAZONAS,BARCELOS,Amazonia,5.0,0.0,0.1,-1.76216,-62.21218,4.9,2020-01-05 17:18:00,POINT (-62.21218 -1.76216),1254,60,11802
3885,NPP-375,Brasil,AMAZONAS,BARCELOS,Amazonia,5.0,0.0,0.1,-1.71811,-62.82601,6.9,2020-01-05 17:18:00,POINT (-62.82601 -1.71811),1254,60,11802
3886,NPP-375,Brasil,PARA,OBIDOS,Amazonia,0.0,2.9,0.0,-1.69913,-55.33263,6.4,2020-01-05 17:18:00,POINT (-55.33263 -1.69913),2330,98,11802
3887,NPP-375,Brasil,AMAZONAS,BARCELOS,Amazonia,5.0,0.0,0.1,-1.69423,-61.83711,8.4,2020-01-05 17:18:00,POINT (-61.83711 -1.69423),1254,60,11802
3888,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,11.0,0.0,1.0,3.97332,-59.74435,7.0,2020-01-08 16:24:00,POINT (-59.74435 3.97332),4378,940,11802
3889,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,15.0,0.0,0.9,3.9255,-60.35971,13.1,2020-01-08 16:24:00,POINT (-60.35971 3.9255),4378,940,11802
3890,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,15.0,0.0,0.9,3.91832,-60.35846,13.1,2020-01-08 16:24:00,POINT (-60.35846 3.91832),4378,940,11802
3891,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,11.0,0.2,1.0,3.85056,-59.59826,6.2,2020-01-08 16:24:00,POINT (-59.59826 3.85056),4378,940,11802
3892,NPP-375,Brasil,MARANHAO,SENADOR LA ROCQUE,Amazonia,0.0,0.2,0.0,-5.38744,-47.22393,2.4,2020-01-08 16:24:00,POINT (-47.22393 -5.38744),236,5,11802
3893,NPP-375,Brasil,MARANHAO,ARAME,Amazonia,0.0,0.6,0.0,-5.08548,-45.94608,6.8,2020-01-08 16:24:00,POINT (-45.94608 -5.08548),236,11,11802
3894,NPP-375,Brasil,MARANHAO,AMARANTE DO MARANHAO,Amazonia,0.0,6.7,0.0,-5.01633,-46.81995,6.7,2020-01-08 16:24:00,POINT (-46.81995 -5.01633),236,4,11802
3895,NPP-375,Brasil,MARANHAO,ACAILANDIA,Amazonia,0.0,24.7,0.0,-4.5459,-47.17081,6.2,2020-01-08 16:24:00,POINT (-47.17081 -4.5459),236,17,11802
3896,NPP-375,Brasil,MARANHAO,BOM JESUS DAS SELVAS,Amazonia,0.0,3.4,0.0,-4.50007,-46.66827,3.9,2020-01-08 16:24:00,POINT (-46.66827 -4.50007),236,16,11802
3897,NPP-375,Brasil,MARANHAO,VITORINO FREIRE,Amazonia,0.0,0.4,0.0,-4.41791,-45.32848,3.8,2020-01-08 16:24:00,POINT (-45.32848 -4.41791),236,5,11802
3898,NPP-375,Brasil,MARANHAO,VITORINO FREIRE,Amazonia,0.0,0.5,0.0,-4.41738,-45.32497,3.8,2020-01-08 16:24:00,POINT (-45.32497 -4.41738),236,5,11802
3899,NPP-375,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,0.0,1.6,0.0,-4.41703,-50.08392,1.9,2020-01-08 16:24:00,POINT (-50.08392 -4.41703),2330,24,11802
3900,NPP-375,Brasil,MARANHAO,VITORINO FREIRE,Amazonia,0.0,0.4,0.0,-4.41458,-45.32898,3.8,2020-01-08 16:24:00,POINT (-45.32898 -4.41458),236,5,11802
3901,NPP-375,Brasil,MARANHAO,BOM JESUS DAS SELVAS,Amazonia,0.0,7.6,0.0,-4.38538,-46.69353,5.3,2020-01-08 16:24:00,POINT (-46.69353 -4.38538),236,16,11802
3902,NPP-375,Brasil,MARANHAO,ITINGA DO MARANHAO,Amazonia,0.0,12.0,0.0,-4.12442,-47.16837,17.9,2020-01-08 16:24:00,POINT (-47.16837 -4.12442),236,49,11802
3903,NPP-375,Brasil,MARANHAO,ITINGA DO MARANHAO,Amazonia,2.0,16.6,0.0,-3.98576,-47.0804,6.5,2020-01-08 16:24:00,POINT (-47.0804 -3.98576),236,49,11802
3904,NPP-375,Brasil,MARANHAO,ITINGA DO MARANHAO,Amazonia,2.0,16.4,0.0,-3.98226,-47.08093,3.3,2020-01-08 16:24:00,POINT (-47.08093 -3.98226),236,49,11802
3905,NPP-375,Brasil,PARA,ULIANOPOLIS,Amazonia,3.0,2.4,0.0,-3.75384,-47.63285,135.4,2020-01-08 16:24:00,POINT (-47.63285 -3.75384),2330,45,11802
3906,NPP-375,Brasil,PARA,ULIANOPOLIS,Amazonia,4.0,2.4,0.0,-3.74669,-47.63395,3.7,2020-01-08 16:24:00,POINT (-47.63395 -3.74669),2330,45,11802
3907,NPP-375,Brasil,PARA,ULIANOPOLIS,Amazonia,0.0,4.0,0.0,-3.72538,-47.36653,4.2,2020-01-08 16:24:00,POINT (-47.36653 -3.72538),2330,45,11802
3908,NPP-375,Brasil,PARA,ULIANOPOLIS,Amazonia,0.0,4.1,0.0,-3.72184,-47.36704,9.2,2020-01-08 16:24:00,POINT (-47.36704 -3.72184),2330,45,11802
3909,NPP-375,Brasil,PARA,ULIANOPOLIS,Amazonia,0.0,4.2,0.0,-3.7183,-47.36755,9.2,2020-01-08 16:24:00,POINT (-47.36755 -3.7183),2330,45,11802
3910,NPP-375,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazonia,3.0,0.0,0.0,-1.47946,-60.18076,7.5,2020-01-05 17:18:00,POINT (-60.18076 -1.47946),1254,139,11802
3911,NPP-375,Brasil,PARA,OBIDOS,Amazonia,1.0,0.3,0.0,-1.56939,-55.64749,10.7,2020-01-05 17:18:00,POINT (-55.64749 -1.56939),2330,98,11802
3912,NPP-375,Brasil,PARA,ORIXIMINA,Amazonia,2.0,0.1,0.0,-1.30992,-55.86534,3.4,2020-01-05 17:18:00,POINT (-55.86534 -1.30992),2330,72,11802
3913,NPP-375,Brasil,PARA,ORIXIMINA,Amazonia,2.0,0.1,0.0,-1.31365,-55.86478,3.5,2020-01-05 17:18:00,POINT (-55.86478 -1.31365),2330,72,11802
3914,NPP-375,Brasil,PARA,ORIXIMINA,Amazonia,5.0,0.1,0.0,-1.31494,-56.02159,5.2,2020-01-05 17:18:00,POINT (-56.02159 -1.31494),2330,72,11802
3915,NPP-375,Brasil,PARA,ORIXIMINA,Amazonia,5.0,0.1,0.0,-1.31864,-56.02105,5.2,2020-01-05 17:18:00,POINT (-56.02105 -1.31864),2330,72,11802
3916,NPP-375,Brasil,PARA,OBIDOS,Amazonia,4.0,0.6,0.0,-1.3389,-55.52903,6.3,2020-01-05 17:18:00,POINT (-55.52903 -1.3389),2330,98,11802
3917,NPP-375,Brasil,PARA,ITAITUBA,Amazonia,0.0,0.5,0.0,-5.77555,-55.93116,0.4,2020-01-05 17:18:00,POINT (-55.93116 -5.77555),2330,82,11802
3918,NPP-375,Brasil,RORAIMA,UIRAMUTA,Amazonia,9.0,0.0,1.0,4.39469,-59.87907,4.7,2020-01-08 16:24:00,POINT (-59.87907 4.39469),4378,547,11802
3919,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,11.0,0.2,1.0,3.84934,-59.60037,3.0,2020-01-08 16:24:00,POINT (-59.60037 3.84934),4378,940,11802
3920,NPP-375,Brasil,AMAZONAS,ITACOATIARA,Amazonia,3.0,0.1,0.0,-3.55272,-58.74239,2.9,2020-01-05 17:18:00,POINT (-58.74239 -3.55272),1254,58,11802
3921,NPP-375,Brasil,AMAZONAS,AUTAZES,Amazonia,4.0,0.0,0.0,-3.53589,-59.27615,2.3,2020-01-05 17:18:00,POINT (-59.27615 -3.53589),1254,76,11802
3922,NPP-375,Brasil,AMAZONAS,CAREIRO,Amazonia,3.0,0.1,0.0,-3.53553,-60.27485,15.4,2020-01-05 17:18:00,POINT (-60.27485 -3.53553),1254,28,11802
3923,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,15.0,0.0,0.8,3.84317,-60.45002,6.5,2020-01-08 16:24:00,POINT (-60.45002 3.84317),4378,940,11802
3924,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,15.0,0.0,0.8,3.81941,-60.41603,7.5,2020-01-08 16:24:00,POINT (-60.41603 3.81941),4378,940,11802
3925,NPP-375,Brasil,AMAZONAS,CAREIRO,Amazonia,3.0,0.2,0.0,-3.53216,-60.27535,15.4,2020-01-05 17:18:00,POINT (-60.27535 -3.53216),1254,28,11802
